District_Key,Avg_Tot_Cur_Exp,Avg_Tot_Exp,Year_End,Unnamed: 0,Agency_Name,City,Zip,Latitude,Longitude,County
St. Clair County RESA,9116.75,10507.125,2016,5736,SHIAWASSEE REGIONAL ESD,CORUNNA,48817,42.993,-84.119,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5737,BYRON AREA SCHOOLS,BYRON,48418,42.826,-83.95,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5738,CORUNNA PUBLIC SCHOOLS,CORUNNA,48817,42.981,-84.118,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5741,MORRICE AREA SCHOOLS,MORRICE,48857,42.842,-84.177,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5742,NEW LOTHROP AREA PUBLIC SCHOOLS,NEW LOTHROP,48460,43.12,-83.976,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5743,OWOSSO PUBLIC SCHOOLS,OWOSSO,48867,42.987,-84.161,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5744,PERRY PUBLIC SCHOOLS,PERRY,48872,42.833,-84.211,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5745,SHIAWASSEE REGIONAL ESD,CORUNNA,48817,42.994,-84.12,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5746,BYRON AREA SCHOOLS,BYRON,48418,42.824,-83.949,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5747,CORUNNA PUBLIC SCHOOLS,CORUNNA,48817,42.981,-84.117,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5753,PERRY PUBLIC SCHOOLS,PERRY,48872,42.834,-84.212,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5754,SHIAWASSEE REGIONAL ESD,CORUNNA,48817,42.995,-84.12,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5770,OWOSSO PUBLIC SCHOOLS,Owosso,48867,42.987,-84.161,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5771,PERRY PUBLIC SCHOOLS,Perry,48872,42.834,-84.212,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5784,DURAND AREA SCHOOLS,DURAND,48429,42.914,-83.984,SHIAWASSEE COUNTY
St. Clair County RESA,9116.75,10507.125,2016,5788,OWOSSO PUBLIC SCHOOLS,Owosso,48867,42.987,-84.16,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5728,BYRON AREA SCHOOLS,BYRON,48418,42.824,-83.942,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5729,CORUNNA PUBLIC SCHOOLS,CORUNNA,48817,42.98,-84.118,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5730,DURAND AREA SCHOOLS,DURAND,48429,42.913,-83.985,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5731,LAINGSBURG COMMUNITY SCHOOLS,LAINGSBURG,48848,42.889,-84.35,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5732,MORRICE AREA SCHOOLS,MORRICE,48857,42.841,-84.178,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5733,NEW LOTHROP AREA PUBLIC SCHOOLS,NEW LOTHROP,48460,43.117,-83.976,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5734,OWOSSO PUBLIC SCHOOLS,OWOSSO,48867,43.012,-84.19,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5735,PERRY PUBLIC SCHOOLS,PERRY,48872,42.834,-84.214,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5736,SHIAWASSEE REGIONAL ESD,CORUNNA,48817,42.993,-84.119,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5737,BYRON AREA SCHOOLS,BYRON,48418,42.826,-83.95,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5738,CORUNNA PUBLIC SCHOOLS,CORUNNA,48817,42.981,-84.118,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5741,MORRICE AREA SCHOOLS,MORRICE,48857,42.842,-84.177,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5742,NEW LOTHROP AREA PUBLIC SCHOOLS,NEW LOTHROP,48460,43.12,-83.976,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5743,OWOSSO PUBLIC SCHOOLS,OWOSSO,48867,42.987,-84.161,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5744,PERRY PUBLIC SCHOOLS,PERRY,48872,42.833,-84.211,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5745,SHIAWASSEE REGIONAL ESD,CORUNNA,48817,42.994,-84.12,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5746,BYRON AREA SCHOOLS,BYRON,48418,42.824,-83.949,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5747,CORUNNA PUBLIC SCHOOLS,CORUNNA,48817,42.981,-84.117,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5753,PERRY PUBLIC SCHOOLS,PERRY,48872,42.834,-84.212,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5754,SHIAWASSEE REGIONAL ESD,CORUNNA,48817,42.995,-84.12,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5770,OWOSSO PUBLIC SCHOOLS,Owosso,48867,42.987,-84.161,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5771,PERRY PUBLIC SCHOOLS,Perry,48872,42.834,-84.212,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5784,DURAND AREA SCHOOLS,DURAND,48429,42.914,-83.984,SHIAWASSEE COUNTY
St. Clair County RESA,9400.375,10815.75,2017,5788,OWOSSO PUBLIC SCHOOLS,Owosso,48867,42.987,-84.16,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5728,BYRON AREA SCHOOLS,BYRON,48418,42.824,-83.942,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5729,CORUNNA PUBLIC SCHOOLS,CORUNNA,48817,42.98,-84.118,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5730,DURAND AREA SCHOOLS,DURAND,48429,42.913,-83.985,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5731,LAINGSBURG COMMUNITY SCHOOLS,LAINGSBURG,48848,42.889,-84.35,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5732,MORRICE AREA SCHOOLS,MORRICE,48857,42.841,-84.178,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5733,NEW LOTHROP AREA PUBLIC SCHOOLS,NEW LOTHROP,48460,43.117,-83.976,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5734,OWOSSO PUBLIC SCHOOLS,OWOSSO,48867,43.012,-84.19,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5735,PERRY PUBLIC SCHOOLS,PERRY,48872,42.834,-84.214,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5736,SHIAWASSEE REGIONAL ESD,CORUNNA,48817,42.993,-84.119,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5737,BYRON AREA SCHOOLS,BYRON,48418,42.826,-83.95,SHIAWASSEE COUNTY
St. Clair County RESA,9788.0,11629.125,2018,5738,CORUNNA PUBLIC SCHOOLS,CORUNNA,48817,42.981,-84.118,SHIAWASSEE COUNTY
